1	1	1	1	5	右	0	1	5	左	1.5					
8	35	1	1	10	随机	1	17	4	随机	0	9	2	随机	1	7	3	随机	2
8	36	1	1	6	左	0	2	6	右	1	7	5	随机	2	9	2	随机	2
8	37	1	14	1	随机	3	21	2	随机	0	1	10	右	0	17	6	随机	1
8	38	1	1	10	随机	0	3	2	随机	0	4	5	随机	1	15	3	随机	1
8	39	1	1	12	随机	0	17	5	随机	0	21	2	随机	1	9	1	随机	1
8	40	1	1	12	随机	0	9	2	随机	0	7	5	随机	1	20	1	随机	1
8	41	1	1	10	随机	0	7	2	随机	0	21	4	随机	1	6	4	随机	1
8	42	1	1	10	随机	0	15	3	随机	2	5	5	左	1	8	2	随机	1
8	43	1	9	3	随机	0	17	5	随机	0	21	3	随机	1	2	9	随机	1
8	44	1	7	6	随机	0	12	1	随机	1	1	10	随机	0	3	4	随机	1
8	45	1	1	10	随机	0	21	6	随机	0	2	4	随机	1	20	1	随机	1
8	46	1	15	3	随机	0	1	10	随机	0	7	5	随机	2	9	2	右	2
8	47	1	1	10	随机	0	17	5	随机	0	21	2	随机	2	7	4	随机	2
8	48	1	1	10	随机	0	9	2	随机	0	15	3	随机 	2	5	6	随机	1
8	49	1	1	10	随机	0	3	3	随机	1	4	4	随机 	0	2	5	随机	2
8	50	1	14	1	随机	2	6	10	随机	0	13	1	随机	3	8	6	随机	3
9	1	1	1	9	随机	0	20	1	左	2	20	1	随机	2	20	1	随机	3
9	2	1	4	1	左	0	1	7	随机	2	2	4	随机	2				
9	3	1	1	8	随机	0	3	2	右	2	17	2	随机	1				
9	4	1	17	4	随机	0	20	1	随机	2	1	6	随机	0	16	2	随机	1
9	5	1	2	6	随机	1	17	3	随机	0	9	2	随机	1	16	2	随机	1
9	6	1	1	5	左	0	1	6	右	1	19	2	随机	1				
9	7	1	12	1	随机	4	20	1	随机	0	1	5	右	0	2	6	随机	1
9	8	1	1	5	左	0	1	6	右	0	7	1	随机	1	20	1	随机	2
9	9	1	1	8	随机	0	17	4	随机	0	21	2	随机	1				
9	10	1	1	12	随机	0	9	2	随机	0								
9	11	1	1	9	随机	0	7	2	随机	0	21	3	随机	1				
9	12	1	1	5	右	0	15	1	随机	2	1	6	左	1	2	3	随机	1
9	13	1	9	2	随机	0	17	5	随机	0	21	3	随机	1	3	5	随机	2
9	14	1	7	4	随机	0	13	1	随机	1	1	9	随机	0	12	1	随机	2
9	15	1	1	10	随机	0	21	3	随机	0	6	2	随机	1				
9	16	1	15	2	随机	0	1	7	随机	0	7	4	左	2	9	2	右	2
9	17	1	1	10	随机	0	17	3	随机	0	21	2	随机	2				
9	18	1	1	10	随机	0	9	2	随机	1	15	2	随机 	2	20	2	随机	2
9	19	1	1	8	随机	0	7	2	左	0	7	2	右	0	8	4	随机	2
9	20	1	9	4	随机	1	17	5	随机	0	18	4	随机	1	19	3	随机	2
9	21	1	1	6	右	0	13	1	左	0	12	1	右	3	21	8	随机	0
9	22	1	1	10	随机	0	15	3	随机	0	20	1	随机	2	18	2	随机	0
9	23	1	7	2	随机	0	6	4	随机	0	1	8	随机	2	5	3	随机	0
9	24	1	1	8	左	0	9	3	随机	0	15	2	随机	2	4	4	随机	1
9	25	1	1	10	随机	0	21	2	随机	0	7	2	随机	1	3	3	随机	1
9	26	1	1	8	随机	0	2	5	随机	0	11	2	随机	0	7	3	随机	1
9	27	1	1	10	随机	0	2	5	随机	0	21	2	随机	0	20	1	随机	1
9	28	1	1	10	随机	0	2	5	随机	0	15	3	随机	0				
9	29	1	1	10	随机	0	17	4	随机	0	7	2	随机	0	21	2	随机	1
9	30	1	2	7	随机	2	21	3	随机	0	11	2	随机	2	4	6	随机	1
9	31	1	1	10	右	0	21	5	左	2	9	2	左	2.5	20	2	随机	1
9	32	1	9	2	左	1	2	5	右	2	1	9	随机	2	18	3	随机	1
9	33	1	1	9	随机	0	2	5	右	2	17	4	随机	1	15	1	随机	1
9	34	1	17	4	随机	0	21	3	随机	2	2	5	随机	0	1	7	随机	2
9	35	1	1	10	随机	1	17	4	随机	0	9	2	随机	1	7	3	随机	2
9	36	1	1	6	左	0	2	6	右	1	7	5	随机	2	9	2	随机	2
9	37	1	14	1	随机	3	21	2	随机	0	1	10	右	0	17	6	随机	1
9	38	1	1	10	随机	0	3	2	随机	0	4	5	随机	1	15	3	随机	1
9	39	1	1	12	随机	0	17	5	随机	0	21	2	随机	1	9	1	随机	1
9	40	1	1	12	随机	0	9	2	随机	0	7	5	随机	1	20	1	随机	1
9	41	1	1	10	随机	0	7	2	随机	0	21	4	随机	1	6	4	随机	1
9	42	1	1	10	随机	0	15	3	随机	2	5	5	左	1	8	2	随机	1
9	43	1	9	3	随机	0	17	5	随机	0	21	3	随机	1	2	9	随机	1
9	44	1	7	6	随机	0	12	1	随机	1	1	10	随机	0	3	4	随机	1
9	45	1	1	10	随机	0	21	6	随机	0	2	4	随机	1	20	1	随机	1
9	46	1	15	3	随机	0	1	10	随机	0	7	5	随机	2	9	2	右	2
9	47	1	1	10	随机	0	17	5	随机	0	21	2	随机	2	7	4	随机	2
9	48	1	1	10	随机	0	9	2	随机	0	15	3	随机 	2	5	6	随机	1
9	49	1	1	10	随机	0	3	3	随机	1	4	4	随机 	0	2	5	随机	2
9	50	1	14	1	随机	2	6	10	随机	0	13	1	随机	3	8	6	随机	3
10	1	1	1	5	右	0	20	1	随机	2	1	4	左	2.5	20	1	随机	3
10	2	1	20	1	左	0	1	5	右	2	1	5	左	2	18	1	随机	3
10	3	1	1	5	左	0	1	5	右	2	17	2	随机	1				
10	4	1	17	3	随机	0	20	1	随机	2	1	9	随机	0				
10	5	1	1	7	随机	1	17	3	随机	0	9	3	随机	1				
10	6	1	1	5	左	0	1	5	右	1	20	1	随机	1	6	2	随机	3
10	7	1	14	1	随机	4	20	1	随机	0	1	7	右	0	2	5	随机	3
10	8	1	1	5	左	0	1	5	右	0	6	2	随机	1	6	2	随机	3
10	9	1	1	9	随机	0	17	3	随机	0	19	2	随机	1				
10	10	1	1	12	随机	0	9	2	随机	0								
10	11	1	1	10	随机	0	6	2	随机	0	19	3	随机	1				
10	12	1	1	5	右	0	15	1	随机	2	1	6	左	1	17	3	随机	3
10	13	1	9	2	随机	0	17	6	随机	2	19	3	随机	1	3	4	随机	2
10	14	1	6	2	随机	0	13	1	随机	1	1	7	随机	0	2	5	随机	3
10	15	1	1	10	随机	0	19	3	随机	0	16	2	随机	1				
10	16	1	15	2	随机	0	1	8	随机	0	6	3	左	2	9	2	右	2
10	17	1	1	7	随机	0	17	5	随机	0	19	2	随机	2	20	1	随机	3
10	18	1	1	10	随机	0	9	2	随机	0	15	2	随机 	2	2	2	随机	2
10	19	1	1	8	随机	0	6	2	左	0	6	2	右	0	16	3	随机	3
10	20	1	9	4	随机	2	17	5	随机	0	20	1	随机	1	2	5	随机	3
10	21	1	1	6	右	0	14	1	左	0	10	1	右	3	19	8	随机	0
10	22	1	1	10	随机	0	15	2	随机	0	3	4	随机	2				
10	23	1	6	2	随机	0	17	6	随机	0	1	8	随机	2				
10	24	1	1	8	左	0	9	3	随机	0	15	2	随机	2	4	3	随机	1
10	25	1	1	10	随机	0	19	4	随机	0	6	2	随机	1				
10	26	1	1	8	随机	0	2	5	随机	0	14	2	随机	0	6	1	随机	1
10	27	1	1	10	随机	0	2	4	随机	0	19	3	随机	0				
10	28	1	1	10	随机	0	2	5	随机	0	15	2	随机	0				
10	29	1	1	8	随机	0	17	4	随机	0	6	2	随机	0	19	3	随机	1
10	30	1	2	5	随机	2	19	10	随机	0	14	2	随机	2				
10	31	1	1	10	右	0	19	5	左	2	9	2	左	2.5				
10	32	1	9	3	左	1	2	5	右	2	1	9	随机	2				
10	33	1	1	10	随机	0	3	2	随机	2	17	4	随机	1	15	2	随机	1
10	34	1	17	4	随机	0	19	3	随机	2	2	5	随机	0	1	6	随机	2
10	35	1	1	8	随机	1	17	4	随机	0	9	2	随机	1	6	4	随机	2
10	36	1	1	5	左	1	2	5	右	0	6	4	随机	1	9	4	随机	2
10	37	1	14	1	随机	4	19	4	随机	0	1	8	随机	0	17	5	随机	1
10	38	1	1	10	随机	0	3	3	随机	2	6	3	随机	1	15	2	随机	1
10	39	1	1	10	随机	0	17	4	随机	0	19	4	随机	1	9	1	随机	1
10	40	1	1	12	随机	0	9	2	随机	0	6	4	随机	1	20	1	随机	2
10	41	1	1	10	随机	0	6	5	随机	3	19	4	随机	1				
10	42	1	1	10	随机	0	15	2	随机	2	2	4	随机	1	4	3	随机	2
10	43	1	2	5	随机	0	17	4	随机	0	8	5	随机	1	4	5	随机	1
10	44	1	6	5	随机	0	14	1	随机	1	1	7	随机	0	2	7	随机	1
10	45	1	1	10	随机	0	19	6	随机	0	2	4	随机	1				
10	46	1	15	2	随机	0	1	9	随机	0	6	6	随机	2	9	3	随机	2
10	47	1	1	10	随机	0	17	5	随机	0	19	4	随机	2	6	3	随机	2
10	48	1	1	12	随机	0	9	2	随机	0	15	3	随机 	2	5	5	随机	2
10	49	1	1	10	随机	0	6	5	随机	0	20	1	随机	0	2	6	随机	2
10	50	1	1	12	随机	0	12	1	随机	0	14	1	随机	3	15	1	随机	4
